Folder;Filename;Mean;Skew;;;
check8;25.jpg;9.004.037.786.989.790;10.714.230.933.017.700;;;
check8;26.jpg;11.262.840.800.382.600;0.13457606677815598;;;
check8;27.jpg;11.293.618.463.010.200;0.5246316550570945;;;
check8;28.jpg;9.227.182.318.239.790;0.4255951104971093;;;
check8;29.jpg;11.610.792.012.117.300;-0.10452342811780233;;;
check8;3.jpg;9.436.742.665.816.320;0.4638043217958927;;;
check8;30.jpg;1.376.356.425.382.650;-0.2320068133515627;;;
check8;31.jpg;9.369.262.197.066.320;0.7770416506173449;;;
check8;32.jpg;1.054.976.881.377.550;0.5446961044892942;;;
check8;33.jpg;9.817.450.573.979.590;0.8112059301026943;;;
check8;34.jpg;12.343.319.515.306.100;0.05341224651724182;;;
check8;35.jpg;6.577.750.318.877.550;0.5710752174622084;;;
check8;36.jpg;10.263.044.084.821.400;0.5496688714648493;;;
check8;37.jpg;10.060.532.924.107.100;0.3962797295262263;;;
check8;38.jpg;11.955.137.914.540.800;0.3667747583790338;;;
check8;39.jpg;9.733.751.195.790.810;0.35706166892076635;;;
check8;4.jpg;1.081.450.494.260.200;0.5340432003744391;;;
check8;40.jpg;10.331.317.761.479.500;0.48398918022593634;;;
check8;41.jpg;1.152.466.119.260.200;0.23385712849165843;;;
check8;42.jpg;8.589.562.739.158.160;0.4420408452646956;;;
check8;43.jpg;59.227.120.535.714.200;0.6070253002450118;;;
check8;44.jpg;973.887.715.242.347;0.9225234172603265;;;
check8;45.jpg;12.430.257.493.622.400;-0.05934000445188328;;;
check8;46.jpg;1.036.338.887.117.340;0.7884727137760431;;;
check8;47.jpg;12.778.224.649.234.600;-0.09062130578373753;;;
check8;48.jpg;12.056.407.445.790.800;-0.11736826198421066;;;
check8;49.jpg;7.762.476.084.183.670;17.093.566.378.680.600;;;
check8;5.jpg;8.873.262.117.346.930;0.6024376248460447;;;
check8;50.jpg;11.085.758.131.377.500;0.6654574033724022;;;
check8;6.jpg;10.443.064.413.265.300;-0.0795252271082387;;;
check8;7.jpg;9.685.915.577.168.360;0.7726762653232873;;;
check8;8.jpg;10.049.631.297.831.600;10.100.479.724.893.200;;;
check8;9.jpg;14.378.473.772.321.400;0.364249195178122;;;
check9;1.jpg;48.624.980.070.153.000;11.922.756.381.277.200;;;
check9;10.jpg;8.262.671.396.683.670;1.655.994.586.670.660;;;
check9;11.jpg;8.994.120.695.153.060;18.389.841.933.403.500;;;
check9;12.jpg;714.698.262.117.347;11.584.550.331.597.100;;;
check9;13.jpg;3.944.931.839.923.460;30.190.968.711.503.200;;;
check9;14.jpg;6.436.955.915.178.570;14.589.096.934.955.400;;;
check9;15.jpg;10.800.496.253.188.700;0.9480138726324873;;;
check9;16.jpg;634.045.559.630.102;11.804.893.082.380.600;;;
check9;17.jpg;5.917.177.535.076.530;0.8013947204894197;;;
check9;18.jpg;780.751.953.125;0.8862237423031002;;;
check9;19.jpg;6.736.886.160.714.280;13.017.242.623.897.100;;;
check9;2.jpg;992.071.308.992.347;0.8543709625281352;;;
check9;20.jpg;45.023.995.535.714.200;1.151.927.241.997.630;;;
check9;21.jpg;892.153.021.364.796;14.843.886.288.525.700;;;
check9;22.jpg;9.704.665.577.168.360;0.7764253461890599;;;
check9;23.jpg;7.246.876.992.984.690;13.681.438.660.593.400;;;
check9;24.jpg;8.855.588.329.081.630;15.643.291.763.863.900;;;
check9;25.jpg;8.442.691.725.127.550;0.5600903369906559;;;
check9;26.jpg;8.924.214.764.030.610;0.7214511087417269;;;
check9;27.jpg;8.850.872.927.295.910;0.46076443450652216;;;
check9;28.jpg;8.142.847.177.933.670;1.358.735.473.928.630;;;
check9;29.jpg;340.354.153.380.102;2.386.765.455.785.850;;;
check9;3.jpg;4.358.900.669.642.850;13.856.581.801.227.300;;;
check9;30.jpg;8.503.013.392.857.140;13.779.695.350.831.300;;;
check9;31.jpg;11.366.639.429.209.100;0.9163492856460794;;;
check9;32.jpg;11.631.656.568.877.500;0.3463034040647482;;;
check9;33.jpg;1.749.092.394.770.400;-0.482196109351715;;;
check9;34.jpg;8.315.625;13.385.061.081.964.000;;;
check9;35.jpg;7.666.998.166.454.080;14.353.755.206.336.200;;;
check9;36.jpg;1.015.000.996.492.340;0.5946303456821687;;;
check9;37.jpg;8.837.486.049.107.140;13.088.350.153.498.600;;;
check9;38.jpg;6.483.163.265.306.120;12.890.077.410.883.300;;;
check9;39.jpg;10.167.996.651.785.700;113.740.522.108.975;;;
check9;4.jpg;9.249.346.301.020.400;14.487.366.618.703.600;;;
check9;40.jpg;7.743.373.325.892.850;14.965.682.802.452.100;;;
check9;41.jpg;7.305.713.887.117.340;20.124.795.670.654.200;;;
check9;42.jpg;55.231.863.839.285.700;0.9450420943002765;;;
check9;43.jpg;8.703.059.231.505.100;12.692.063.017.229.600;;;
check9;44.jpg;9.434.568.319.515.300;0.905160617170379;;;
check9;45.jpg;7.106.718.351.403.060;12.345.779.309.452.800;;;
check9;46.jpg;11.196.301.020.408.100;0.4794049486039752;;;
check9;47.jpg;8.843.773.915.816.320;1.240.782.053.176.110;;;
check9;48.jpg;50.321.269.132.653.000;15.843.435.582.908.300;;;
check9;49.jpg;7.623.798.230.229.590;17.055.049.120.850.300;;;
check9;5.jpg;48.578.045.280.612.200;15.705.235.729.493.500;;;
check9;50.jpg;9.025.643.734.056.120;0.6875459577077644;;;
check9;6.jpg;943.763.352.997.449;0.9789028280876833;;;
check9;7.jpg;10.570.208.864.795.900;0.33247952142833886;;;
check9;8.jpg;82.486.328.125;12.462.338.503.630.500;;;
check9;9.jpg;4.205.243.542.729.590;12.103.104.366.758.100;;;
