Folder;Filename;Mean;Skew;;;
check8;26.jpg;11.182.102.997.448.900;0.13475172705826827;;;
check8;27.jpg;11.294.746.492.346.900;0.5265593465676336;;;
check8;28.jpg;9.227.140.465.561.220;0.4255282754376979;;;
check8;29.jpg;11.347.351.323.341.800;-0.10441725980381748;;;
check8;3.jpg;9.436.812.420.280.610;0.4643986168469186;;;
check8;30.jpg;13.763.777.503.188.700;-0.23200868533226637;;;
check8;31.jpg;8.778.234.614.158.160;0.7704940878378269;;;
check8;32.jpg;1.054.952.168.367.340;0.5447213275841192;;;
check8;33.jpg;9.817.462.531.887.750;0.8111773493067623;;;
check8;34.jpg;12.343.327.487.244.800;0.05344885007114994;;;
check8;35.jpg;38.932.936.065.051.000;0.5681426855426647;;;
check8;36.jpg;10.262.984.295.280.600;0.5497674023505646;;;
check8;37.jpg;9.632.706.871.811.220;0.3987964274952275;;;
check8;38.jpg;11.955.801.578.443.800;0.3673859691003385;;;
check8;39.jpg;8.323.204.320.790.810;0.35727477920776957;;;
check8;4.jpg;10.814.538.823.341.800;0.5341268528091552;;;
check8;40.jpg;9.446.209.343.112.240;0.485927766389317;;;
check8;41.jpg;11.524.657.206.632.600;0.2337363724420449;;;
check8;42.jpg;8.328.645.169.005.100;0.44559367279971396;;;
check8;43.jpg;59.213.647.959.183.600;0.6059473830772606;;;
check8;44.jpg;9.738.813.376.913.260;0.9225015095631396;;;
check8;45.jpg;12.436.531.409.438.700;-0.059106312203671386;;;
check8;46.jpg;10.363.677.853.954.000;0.7886614520138658;;;
check8;47.jpg;12.779.587.850.765.300;-0.09054678337208245;;;
check8;48.jpg;12.057.162.786.989.700;-0.11580391104197399;;;
check8;49.jpg;7.762.153.220.663.260;170.858.932.562.372;;;
check8;5.jpg;8.773.439.492.984.690;0.6058081475490434;;;
check8;50.jpg;11.092.637.914.540.800;0.6665916485875585;;;
check8;6.jpg;11.277.010.921.556.100;-0.07334491789503979;;;
check8;7.jpg;9.686.073.022.959.180;0.7726726236944591;;;
check8;8.jpg;10.049.657.206.632.600;10.101.531.771.535.400;;;
check8;9.jpg;1.437.948.222.257.650;0.36518975982580426;;;
check9;1.jpg;43.026.985.012.755.100;11.907.902.706.271.000;;;
check9;10.jpg;8.264.315.609.056.120;16.582.717.811.720.000;;;
check9;11.jpg;9.569.571.109.693.870;18.381.333.432.204.200;;;
check9;12.jpg;59.951.092.155.612.200;11.597.673.625.678.200;;;
check9;13.jpg;6.486.551.339.285.710;30.206.731.565.391.400;;;
check9;14.jpg;643.990.553.252.551;14.760.504.133.675.600;;;
check9;15.jpg;10.800.741.390.306.100;0.9501615447479378;;;
check9;16.jpg;8.321.055.883.290.810;11.808.759.965.235.600;;;
check9;17.jpg;5.693.036.511.479.590;0.8030233510475651;;;
check9;18.jpg;8.562.882.653.061.220;0.8907582545999132;;;
check9;19.jpg;6.736.802.455.357.140;1.301.796.069.426.870;;;
check9;2.jpg;9.920.707.110.969.380;0.8544920944970213;;;
check9;20.jpg;42.020.627.391.581.600;11.555.883.739.423.400;;;
check9;21.jpg;9.108.304.767.219.380;14.847.349.646.417.800;;;
check9;22.jpg;9.705.624.202.806.120;0.7772710062170124;;;
check9;23.jpg;7.246.843.112.244.890;13.681.194.373.324.900;;;
check9;24.jpg;8.862.908.561.862.240;15.722.194.363.500.600;;;
check9;25.jpg;8.516.497.927.295.910;0.5611055856201406;;;
check9;26.jpg;10.091.238.839.285.700;0.7220386873219963;;;
check9;27.jpg;8.789.750.079.719.380;0.4626275829589967;;;
check9;28.jpg;8.131.385.522.959.180;13.640.725.087.000.400;;;
check9;29.jpg;3.403.653.140.943.870;2.386.812.070.643.680;;;
check9;3.jpg;3.959.705.835.459.180;13.851.447.049.103.100;;;
check9;30.jpg;850.375.677.614.796;13.785.777.797.961.100;;;
check9;31.jpg;1.165.458.984.375;0.9185416734803858;;;
check9;32.jpg;11.632.033.242.984.600;0.3476131145758718;;;
check9;33.jpg;17.708.868.781.887.700;-0.48347799891929777;;;
check9;34.jpg;8.316.569.674.744.890;13.389.584.184.191.100;;;
check9;35.jpg;7.669.337.930.484.690;14.379.857.353.475.900;;;
check9;36.jpg;10.506.275.908.801.000;0.5939136895965049;;;
check9;37.jpg;10.611.001.275.510.200;1.309.948.194.084.380;;;
check9;38.jpg;7.469.595.025.510.200;1.296.786.586.694.880;;;
check9;39.jpg;10.589.182.079.081.600;11.413.662.467.775.800;;;
check9;4.jpg;925.010.762.117.347;1.449.133.470.430.880;;;
check9;40.jpg;774.498.365.752.551;1.498.537.862.913.160;;;
check9;41.jpg;9.310.267.857.142.850;20.127.814.781.001.900;;;
check9;42.jpg;4.610.283.801.020.400;0.9534684032147067;;;
check9;43.jpg;8.703.117.028.061.220;12.692.133.106.498.500;;;
check9;44.jpg;9.435.030.691.964.280;0.905905663458331;;;
check9;45.jpg;7.107.136.878.188.770;1.234.783.882.821.130;;;
check9;46.jpg;12.040.449.617.346.900;0.4899444274129319;;;
check9;47.jpg;9.496.061.862.244.890;12.322.339.628.110.000;;;
check9;48.jpg;50.295.280.612.244.800;15.892.908.894.404.800;;;
check9;49.jpg;8.816.755.022.321.420;1.716.277.875.486.610;;;
check9;5.jpg;4.009.847.337.372.440;15.703.382.983.405.900;;;
check9;50.jpg;9.025.725.446.428.570;0.6879929029348663;;;
check9;6.jpg;1.025.719.068.877.550;0.9790840400036883;;;
check9;7.jpg;10.285.471.141.581.600;0.3358918324988529;;;
check9;8.jpg;8.250.438.456.632.650;12.477.800.454.938.200;;;
check9;9.jpg;394.680.325.255.102;12.191.085.646.577.500;;;
