Image,Contrast,Folder
40.jpg,8189.553497158355,check6
41.jpg,4041.2359869276565,check6
42.jpg,1115.1909531446756,check6
43.jpg,834.7050983785639,check6
44.jpg,12531.15281179,check6
45.jpg,1769.92241808674,check6
46.jpg,1664.1035146903914,check6
47.jpg,2310.745479727924,check6
48.jpg,4654.542409721289,check6
49.jpg,11491.325555314426,check6
5.jpg,2748.667108471023,check6
50.jpg,12442.122510152973,check6
6.jpg,1132.8890136816462,check6
7.jpg,7128.8140342359675,check6
8.jpg,21788.59088002419,check6
9.jpg,12942.855085392388,check6
1.jpg,7602.85566000877,check7
10.jpg,6727.651939401624,check7
11.jpg,3682.802978998619,check7
12.jpg,2447.7355408181947,check7
13.jpg,6626.965462819284,check7
14.jpg,7911.338586332995,check7
15.jpg,5803.012656620571,check7
